table_schema,table_name,ordinal_position,column_name,data_type,is_nullable,column_default
staging,ssms_listing_details_raw,10,property24_reference,text,YES,
staging,ssms_listing_details_raw,11,private_property_reference,text,YES,
staging,ssms_listing_details_raw,12,kww_sync_message,text,YES,
staging,ssms_listing_details_raw,13,p24_sync_message,text,YES,
staging,ssms_listing_details_raw,14,private_property_sync_message,text,YES,
staging,ssms_listing_details_raw,15,entegral_sync_message,text,YES,
staging,ssms_listing_details_raw,16,erf_number,text,YES,
staging,ssms_listing_details_raw,17,erf_size,text,YES,
staging,ssms_listing_details_raw,18,floor_area,text,YES,
staging,ssms_listing_details_raw,19,has_flatlet,boolean,YES,
staging,ssms_listing_details_raw,20,kww_property_reference,text,YES,
staging,ssms_listing_details_raw,21,marketing_urls,text,YES,
staging,ssms_listing_details_raw,22,document_urls,text,YES,
staging,ssms_listing_details_raw,23,building_feature,text,YES,
staging,ssms_listing_details_raw,24,loaded_at,timestamp with time zone,NO,now()
staging,ssms_listing_property_area_features_raw,1,id,bigint,NO,nextval('staging.ssms_listing_property_area_features_raw_id_seq'::regclass)
staging,ssms_listing_property_area_features_raw,2,source_listing_id,text,YES,
staging,ssms_listing_property_area_features_raw,3,listing_number,text,YES,
staging,ssms_listing_property_area_features_raw,4,listing_property_area_id,text,YES,
staging,ssms_listing_property_area_features_raw,5,listing_property_area_type_id,text,YES,
staging,ssms_listing_property_area_features_raw,6,area_name,text,YES,
staging,ssms_listing_property_area_features_raw,7,feature_name,text,YES,
staging,ssms_listing_property_area_features_raw,8,feature_p24_tag,text,YES,
staging,ssms_listing_property_area_features_raw,9,loaded_at,timestamp with time zone,NO,now()
staging,ssms_listing_property_areas_raw,1,id,bigint,NO,nextval('staging.ssms_listing_property_areas_raw_id_seq'::regclass)
staging,ssms_listing_property_areas_raw,2,source_listing_id,text,YES,
staging,ssms_listing_property_areas_raw,3,listing_number,text,YES,
staging,ssms_listing_property_areas_raw,4,listing_property_area_id,text,YES,
staging,ssms_listing_property_areas_raw,5,listing_property_area_type_id,text,YES,
staging,ssms_listing_property_areas_raw,6,area_name,text,YES,
staging,ssms_listing_property_areas_raw,7,area_type_name,text,YES,
staging,ssms_listing_property_areas_raw,8,area_count,text,YES,
staging,ssms_listing_property_areas_raw,9,area_size,text,YES,
staging,ssms_listing_property_areas_raw,10,area_description,text,YES,
staging,ssms_listing_property_areas_raw,11,loaded_at,timestamp with time zone,NO,now()
staging,team_associate_comm_raw,1,source_id,text,YES,
staging,team_associate_comm_raw,2,source_team_id,text,YES,
staging,team_associate_comm_raw,3,has_individual_cap,text,YES,
staging,team_associate_comm_raw,4,associate_default_cap,text,YES,
staging,team_associate_comm_raw,5,associate_default_split,text,YES,
staging,team_associate_comm_raw,6,productivity_coach,text,YES,
staging,team_caps_raw,1,source_cap_id,text,YES,
staging,team_caps_raw,2,source_team_id,text,YES,
staging,team_caps_raw,3,commission_split_to_team,text,YES,
staging,team_caps_raw,4,team_cap_amount,text,YES,
staging,team_caps_raw,5,manual_cap,text,YES,
staging,team_caps_raw,6,cap_year,text,YES,
staging,team_caps_raw,7,source_updated_at,text,YES,
staging,team_dates_raw,1,source_id,text,YES,
staging,team_dates_raw,2,source_team_id,text,YES,
staging,team_dates_raw,3,open_date,text,YES,
staging,team_dates_raw,4,close_date,text,YES,
staging,team_dates_raw,5,cap_date,text,YES,
staging,team_dates_raw,6,anniversary_date,text,YES,
staging,team_dates_raw,7,anniversary_comment,text,YES,
staging,team_notes_raw,1,source_id,text,YES,
staging,team_notes_raw,2,source_team_id,text,YES,
staging,team_notes_raw,3,note_text,text,YES,
staging,team_notes_raw,4,note_type,text,YES,
staging,team_notes_raw,5,created_by,text,YES,
staging,team_notes_raw,6,created_at,text,YES,
staging,team_third_party_raw,1,source_id,text,YES,
staging,team_third_party_raw,2,source_team_id,text,YES,
staging,team_third_party_raw,3,third_party_name,text,YES,
staging,team_third_party_raw,4,external_team_id,text,YES,
staging,team_third_party_raw,5,is_active,text,YES,
staging,team_third_party_raw,6,sync_message,text,YES,
staging,teams_raw,1,id,bigint,NO,nextval('staging.teams_raw_id_seq'::regclass)
staging,teams_raw,2,batch_id,text,NO,
staging,teams_raw,3,source_team_id,text,YES,
staging,teams_raw,4,source_market_center_id,text,YES,
staging,teams_raw,5,name,text,YES,
staging,teams_raw,6,status_name,text,YES,
staging,teams_raw,7,source_updated_at,timestamp with time zone,YES,
staging,teams_raw,8,raw_payload,jsonb,YES,
staging,teams_raw,9,loaded_at,timestamp with time zone,NO,now()
staging,transaction_agents,1,id,bigint,NO,nextval('staging.transaction_agents_id_seq'::regclass)
staging,transaction_agents,2,transaction_id,bigint,NO,
staging,transaction_agents,3,source_associate_id,text,YES,
staging,transaction_agents,4,associate_name,text,YES,
staging,transaction_agents,5,split_percentage,numeric,YES,
staging,transaction_agents,6,agent_type,text,YES,
staging,transaction_agents,7,sort_order,integer,YES,
staging,transaction_agents,8,created_at,timestamp with time zone,NO,now()
staging,transaction_agents,9,outside_agency,boolean,YES,false
staging,transaction_agents,10,market_center_id_source,text,YES,
staging,transaction_agents,11,team_id_source,text,YES,
staging,transaction_agents,12,management_mc_id_source,text,YES,
staging,transaction_associate_payment_details,1,id,bigint,NO,nextval('staging.transaction_associate_payment_details_id_seq'::regclass)
staging,transaction_associate_payment_details,2,source_transaction_id,text,YES,
staging,transaction_associate_payment_details,3,source_associate_id,text,YES,
staging,transaction_associate_payment_details,4,split_percentage,numeric,YES,
staging,transaction_associate_payment_details,5,gci_before_fees,numeric,YES,
staging,transaction_associate_payment_details,6,production_royalties,numeric,YES,
staging,transaction_associate_payment_details,7,growth_share,numeric,YES,
staging,transaction_associate_payment_details,8,gci_after_fees_excl_vat,numeric,YES,
staging,transaction_associate_payment_details,9,cap_remaining,numeric,YES,
staging,transaction_associate_payment_details,10,associate_dollar,numeric,YES,
staging,transaction_associate_payment_details,11,team_dollar,numeric,YES,
staging,transaction_associate_payment_details,12,mc_dollar,numeric,YES,
staging,transaction_associate_payment_details,13,loaded_at,timestamp with time zone,NO,now()
staging,transaction_associate_payment_details,14,source_transaction_associate_id,text,YES,
staging,transaction_bonds,1,id,bigint,NO,nextval('staging.transaction_bonds_id_seq'::regclass)
staging,transaction_bonds,2,source_transaction_id,text,YES,
staging,transaction_bonds,3,bond_amount,numeric,YES,
staging,transaction_bonds,4,bond_due_date,date,YES,
staging,transaction_bonds,5,bond_originator,text,YES,
staging,transaction_bonds,6,other_financial_institution,text,YES,
staging,transaction_bonds,7,financing_type,text,YES,
staging,transaction_bonds,8,financial_institution,text,YES,
staging,transaction_bonds,9,financing_channel,text,YES,
staging,transaction_bonds,10,transfer_attorney,text,YES,
staging,transaction_bonds,11,bond_attorney,text,YES,
staging,transaction_bonds,12,loaded_at,timestamp with time zone,NO,now()
staging,transaction_contacts_raw,1,id,bigint,NO,nextval('staging.transaction_contacts_raw_id_seq'::regclass)
staging,transaction_contacts_raw,2,source_transaction_id,text,YES,
staging,transaction_contacts_raw,3,source_contact_id,text,YES,
staging,transaction_contacts_raw,4,source_transaction_contact_type_id,text,YES,
staging,transaction_contacts_raw,5,transaction_contact_type,text,YES,
staging,transaction_contacts_raw,6,contact_full_name,text,YES,
staging,transaction_contacts_raw,7,first_name,text,YES,
staging,transaction_contacts_raw,8,last_name,text,YES,
staging,transaction_contacts_raw,9,email,text,YES,
staging,transaction_contacts_raw,10,phone_number,text,YES,
staging,transaction_contacts_raw,11,created_at,timestamp with time zone,YES,
staging,transaction_contacts_raw,12,updated_at,timestamp with time zone,YES,
staging,transaction_contacts_raw,13,soft_delete,boolean,YES,false
staging,transaction_contacts_raw,14,loaded_at,timestamp with time zone,NO,now()
staging,transaction_documents_raw,1,id,bigint,NO,nextval('staging.transaction_documents_raw_id_seq'::regclass)
staging,transaction_documents_raw,2,source_transaction_id,text,YES,
staging,transaction_documents_raw,3,source_document_id,text,YES,
staging,transaction_documents_raw,4,source_transaction_document_type_id,text,YES,
staging,transaction_documents_raw,5,transaction_document_type,text,YES,
staging,transaction_documents_raw,6,document_url,text,YES,
staging,transaction_documents_raw,7,preview_url,text,YES,
staging,transaction_documents_raw,8,file_name,text,YES,
staging,transaction_documents_raw,9,created_at,timestamp with time zone,YES,
staging,transaction_documents_raw,10,updated_at,timestamp with time zone,YES,
staging,transaction_documents_raw,11,soft_delete,boolean,YES,false
staging,transaction_documents_raw,12,loaded_at,timestamp with time zone,NO,now()
staging,transaction_notes,1,id,bigint,NO,nextval('staging.transaction_notes_id_seq'::regclass)
staging,transaction_notes,2,source_transaction_id,text,YES,
staging,transaction_notes,3,note_text,text,YES,
staging,transaction_notes,4,created_at,timestamp with time zone,YES,
staging,transaction_notes,5,updated_at,timestamp with time zone,YES,
staging,transaction_notes,6,loaded_at,timestamp with time zone,NO,now()
staging,transactions_raw,1,id,bigint,NO,nextval('staging.transactions_raw_id_seq'::regclass)
staging,transactions_raw,2,batch_id,text,NO,
staging,transactions_raw,3,source_transaction_id,text,YES,
staging,transactions_raw,4,transaction_number,text,YES,
staging,transactions_raw,5,source_market_center_id,text,YES,
staging,transactions_raw,6,market_center_name,text,YES,
staging,transactions_raw,7,source_associate_id,text,YES,
staging,transactions_raw,8,associate_name,text,YES,
staging,transactions_raw,9,transaction_status,text,YES,
staging,transactions_raw,10,source_listing_id,text,YES,
staging,transactions_raw,11,listing_number,text,YES,
staging,transactions_raw,12,list_date,timestamp with time zone,YES,
staging,transactions_raw,13,transaction_date,timestamp with time zone,YES,
staging,transactions_raw,14,status_change_date,timestamp with time zone,YES,
staging,transactions_raw,15,expected_date,timestamp with time zone,YES,
staging,transactions_raw,16,transaction_type,text,YES,
staging,transactions_raw,17,address,text,YES,
staging,transactions_raw,18,suburb,text,YES,
staging,transactions_raw,19,city,text,YES,
staging,transactions_raw,20,sales_price,numeric,YES,
staging,transactions_raw,21,list_price,numeric,YES,
staging,transactions_raw,22,gci_excl_vat,numeric,YES,
staging,transactions_raw,23,split_percentage,numeric,YES,
staging,transactions_raw,24,net_comm,numeric,YES,
staging,transactions_raw,25,total_gci,numeric,YES,
staging,transactions_raw,26,sale_type,text,YES,
staging,transactions_raw,27,agent_type,text,YES,
staging,transactions_raw,28,buyer,text,YES,
staging,transactions_raw,29,seller,text,YES,
staging,transactions_raw,30,raw_payload,jsonb,YES,
staging,transactions_raw,31,loaded_at,timestamp with time zone,NO,now()
staging,transactions_raw,32,payment_notes,text,YES,
staging,transactions_raw,33,return_notes,text,YES,
staging,transactions_raw,34,source_team_id,text,YES,
staging,transactions_raw,35,team_name,text,YES,
staging,transactions_raw,36,current_source_market_center_id,text,YES,
staging,transactions_raw,37,current_market_center_name,text,YES,
staging,transactions_raw,38,current_source_team_id,text,YES,
staging,transactions_raw,39,current_team_name,text,YES,
staging,transactions_raw,40,listing_office_name,text,YES,
staging,transactions_raw,41,variance_per,numeric,YES,
staging,transactions_raw,42,contract_gci_excl_vat,numeric,YES,
staging,transactions_raw,43,avg_comms_per,numeric,YES,
staging,transactions_raw,44,transaction_gci_excl_vat,numeric,YES,
staging,transactions_raw,45,growth_share,numeric,YES,
staging,transactions_raw,46,production_royalties,numeric,YES,
staging,transactions_raw,47,cap_remaining,numeric,YES,
staging,transactions_raw,48,associate_dollar,numeric,YES,
staging,transactions_raw,49,mc_dollar,numeric,YES,
staging,transactions_raw,50,company_dollar,numeric,YES,
staging,transactions_raw,51,team_dollar,numeric,YES,
staging,transactions_raw,52,transfer_attorney,text,YES,
staging,transactions_raw,53,ta_mobile_phone,text,YES,
staging,transactions_raw,54,ta_email,text,YES,
staging,transactions_raw,55,bond_attorney_contact_id,text,YES,
staging,transactions_raw,56,bond_attorney,text,YES,
staging,transactions_raw,57,ba_mobile_phone,text,YES,
staging,transactions_raw,58,ba_email,text,YES,
staging,transactions_raw,59,bond_originator,text,YES,
staging,transactions_raw,60,bond_due_date,timestamp with time zone,YES,
staging,transactions_raw,61,bond_amount,numeric,YES,
staging,transactions_raw,62,transaction_financial_institution_id,text,YES,
staging,transactions_raw,63,transaction_financial_institution,text,YES,
staging,transactions_raw,64,financial_institution_other,text,YES,
staging,transactions_raw,65,transaction_financing_type_id,text,YES,
staging,transactions_raw,66,transaction_financing_type,text,YES,
staging,transactions_raw,67,all_parties_invoiced,text,YES,
